Wavelength,c
755.5875428,0.986994528
755.9153184,0.98216671
756.2430449,0.982949127
756.5707224,0.985841451
756.8983508,0.984775184
757.2259301,0.984911053
757.5534604,0.983679263
757.8809415,0.985302026
758.2083736,0.985489478
758.5357565,0.984549817
758.8630904,0.983799858
759.190375,0.986570471
759.5176106,0.985172456
759.844797,0.979254849
760.1719343,0.984462099
760.4990223,0.981965881
760.8260613,0.983752651
761.153051,0.979970842
761.4799915,0.984308586
761.8068829,0.978096978
762.133725,0.979259944
762.4605179,0.9812255
762.7872616,0.982665083
763.113956,0.987851163
763.4406013,0.989628808
763.7671972,0.988337931
764.0937439,0.986069302
764.4202413,0.982130483
764.7466895,0.982895782
765.0730883,0.986274261
765.3994379,0.982233736
765.7257382,0.982315597
766.0519891,0.985243217
766.3781907,0.98667814
766.704343,0.987439878
767.0304459,0.986782253
767.3564995,0.988245138
767.6825038,0.988138574
768.0084587,0.988909701
768.3343642,0.989264723
768.6602203,0.994812796
768.986027,0.993010206
769.3117843,0.987681868
769.6374922,0.989677223
769.9631507,0.990470777
770.2887597,0.985595145
770.6143194,0.987688357
770.9398295,0.990072235
771.2652903,0.991626161
771.5907015,0.988900569
771.9160633,0.991172737
772.2413756,0.987237396
772.5666384,0.987906605
772.8918517,0.989155859
773.2170155,0.984226947
773.5421298,0.984756788
773.8671945,0.986107095
774.1922098,0.989634515
774.5171755,0.988078525
774.8420916,0.984511003
775.1669581,0.986196596
775.4917751,0.986343237
775.8165426,0.98970956
776.1412604,0.99084595
776.4659286,0.996571522
776.7905473,0.992892284
777.1151163,0.991097938
777.4396357,0.992688147
777.7641054,0.991370247
778.0885256,0.988782985
778.412896,0.986018043
778.7372169,0.985658115
779.061488,0.984705827
779.3857095,0.986984634
779.7098813,0.984149029
780.0340034,0.984209947
780.3580758,0.989816619
780.6820985,0.984863527
781.0060714,0.987130419
781.3299947,0.98576554
781.6538682,0.989214022
781.9776919,0.991623785
782.3014659,0.987948942
782.6251902,0.989213844
782.9488646,0.986599032
783.2724893,0.988633391
783.5960642,0.993615306
783.9195893,0.990208714
784.2430646,0.990587913
784.5664901,0.994857324
784.8898657,0.98995578
785.2131915,0.988993875
785.5364675,0.989254216
785.8596936,0.989132465
786.1828699,0.985896305
786.5059963,0.990412954
786.8290728,0.987956884
787.1520994,0.991849387
787.4750761,0.992242975
787.798003,0.987108325
788.1208799,0.982853705
788.4437069,0.988718895
788.7664839,0.986798712
789.089211,0.985938032
789.4118882,0.985746846
789.7345154,0.984289543
790.0570927,0.989225992
790.3796199,0.987463213
790.7020972,0.981965405
791.0245245,0.991599079
791.3469018,0.987778123
791.6692291,0.988822911
791.9915064,0.98664314
792.3137336,0.992443639
792.6359108,0.991808345
792.958038,0.987536829
793.2801151,0.990944008
793.6021421,0.990022458
793.9241191,0.992589487
794.246046,0.989734331
794.5679228,0.990751666
794.8897495,0.9892168
795.2115261,0.993778835
795.5332525,0.994687586
795.8549289,0.99522069
796.1765551,0.987669556
796.4981312,0.987090932
796.8196571,0.98499964
797.1411329,0.988126111
797.4625585,0.98797377
797.7839339,0.989031196
798.1052591,0.985644137
798.4265342,0.986236883
798.747759,0.991814846
799.0689336,0.989683853
799.390058,0.991775926
799.7111322,0.994139366
800.0321561,0.990305488
800.3531298,0.989732126
800.6740532,0.991385215
800.9949264,0.991588273
801.3157493,0.985894552
801.6365219,0.99006165
801.9572442,0.992304325
802.2779162,0.987837881
802.5985379,0.989712261
802.9191093,0.988343139
803.2396304,0.990881667
803.5601011,0.987925182
803.8805215,0.990048979
804.2008915,0.988544426
804.5212111,0.990627242
804.8414804,0.98958999
805.1616993,0.988635455
805.4818679,0.991197877
805.801986,0.98971831
806.1220537,0.986998097
806.442071,0.986285217
806.7620379,0.991628075
807.0819543,0.98422492
807.4018203,0.986115277
807.7216359,0.984887965
808.0414009,0.990852275
808.3611156,0.989119
808.6807797,0.986247384
809.0003934,0.984812513
809.3199565,0.984581089
809.6394692,0.986008793
809.9589314,0.982430827
810.278343,0.986414051
810.5977041,0.991522863
810.9170146,0.991130903
811.2362747,0.989863108
811.5554841,0.993795244
811.874643,0.992512005
812.1937513,0.991403685
812.5128091,0.990522231
812.8318162,0.987567527
813.1507727,0.990693224
813.4696787,0.994879861
813.788534,0.991261893
814.1073387,0.985848939
814.4260927,0.985032872
814.7447962,0.985547362
815.0634489,0.988546322
815.382051,0.990833567
815.7006024,0.989201772
816.0191032,0.995027463
816.3375532,0.997383654
816.6559526,0.99602841
816.9743013,0.997726004
817.2925992,0.992673923
817.6108464,0.996180196
817.9290429,0.997110796
818.2471886,0.99782865
818.5652836,0.996980231
818.8833279,0.997672343
819.2013213,0.989825367
819.519264,0.988526286
819.8371559,0.991959909
820.154997,0.993077945
820.4727873,0.997740148
820.7905268,0.99041508
821.1082155,0.988821838
821.4258533,0.985534111
821.7434404,0.983214741
822.0609765,0.98864814
822.3784618,0.985797406
822.6958963,0.98635647
823.0132798,0.98892948
823.3306125,0.982311584
823.6478943,0.988518787
823.9651252,0.989325347
824.2823052,0.991208991
824.5994342,0.99292771
824.9165124,0.990721173
825.2335396,0.996873972
825.5505159,0.990470378
825.8674412,0.994655292
826.1843155,0.991888353
826.5011389,0.992310209
826.8179113,0.99495579
827.1346327,0.993467279
827.4513031,0.991956439
827.7679225,0.995726679
828.0844909,0.99726194
828.4010083,0.991893847
828.7174746,0.996330207
829.0338899,0.989961269
829.3502542,0.996496619
829.6665674,0.995761061
829.9828295,0.996742139
830.2990406,1.000191215
830.6152005,0.997147236
830.9313094,1.00092456
831.2473672,1.001375669
831.5633738,1.001821118
831.8793294,1.004849372
832.1952338,1.001182982
832.511087,0.99283454
832.8268892,0.996618556
833.1426401,0.995891877
833.4583399,0.998645896
833.7739886,0.995337591
834.089586,1.002055034
834.4051323,0.991714978
834.7206273,0.990820046
835.0360712,0.991504427
835.3514638,0.993995868
835.6668052,0.997472071
835.9820954,0.992404042
836.2973344,0.994063043
836.612522,0.994352072
836.9276585,0.996774766
837.2427436,0.997629159
837.5577775,0.997609802
837.8727601,0.990344633
838.1876914,1.001747882
838.5025713,0.995440437
838.8174,0.995711379
839.1321774,0.99925645
839.4469034,0.992446323
839.761578,0.991930034
840.0762014,0.992579095
840.3907733,0.994827542
840.7052939,1.000743583
841.0197632,0.997147013
841.334181,1.003697996
841.6485475,1.001772947
841.9628625,0.999573633
842.2771261,0.99913385
842.5913384,0.999513226
842.9054991,0.996639292
843.2196085,0.996935235
843.5336664,0.999511653
843.8476729,1.003804279
844.1616278,1.000824097
844.4755314,1.00494379
844.7893834,1.000664772
845.1031839,0.997608656
845.416933,0.999926854
845.7306305,1.003204897
846.0442765,1.002990369
846.357871,1.005712202
846.671414,1.00308279
846.9849054,1.002003799
847.2983453,1.001994072
847.6117336,0.999374581
847.9250703,1.000383509
848.2383555,1.00148633
848.5515891,0.999414487
848.8647711,1.003140152
849.1779014,1.007391468
849.4909802,1.0062276
849.8040073,1.006842265
850.1169828,1.003780245
850.4299067,1.005416858
850.7427789,1.002370852
851.0555995,1.003955455
851.3683684,1.007182803
851.6810856,1.004531254
851.9937511,1.005705915
852.306365,1.001862953
852.6189271,0.998279842
852.9314376,1.00596953
853.2438963,1.00532758
853.5563033,1.002081209
853.8686585,1.0002401
854.180962,0.997864013
854.4932138,0.99900537
854.8054138,0.993645822
855.117562,0.994275983
855.4296584,0.995731947
855.7417031,0.994976354
856.0536959,0.996448944
856.3656369,1.000954569
856.6775262,1.001382034
856.9893636,0.999296323
857.3011491,1.001564435
857.6128829,0.993220504
857.9245647,0.99904662
858.2361947,1.004381225
858.5477729,0.997880866
858.8592992,0.998793484
859.1707735,1.00047275
859.482196,1.000312574
859.7935666,1.002177044
860.1048853,1.009366582
860.416152,1.007515743
860.7273668,1.003959725
861.0385297,1.009631501
861.3496406,1.000329312
861.6606996,1.004418269
861.9717066,1.000431367
862.2826617,1.001228428
862.5935647,1.002855896
862.9044158,1.006206877
863.2152148,1.001670688
863.5259619,1.00591316
863.8366569,1.006059814
864.1472999,1.00195846
864.4578909,1.000783177
864.7684298,1.000578852
865.0789166,0.999304017
865.3893515,0.997334513
865.6997342,1.003473954
866.0100648,1.004537322
866.3203434,0.999031036
866.6305699,1.005566625
866.9407442,1.000760811
867.2508665,1.003023052
867.5609366,1.002352941
867.8709546,1.001451884
868.1809204,1.000246868
868.4908341,0.998973515
868.8006957,0.995471875
869.110505,0.997178289
869.4202622,0.999257335
869.7299672,1.004426173
870.03962,0.998180064
870.3492206,0.995210603
870.658769,0.996831405
870.9682652,0.997990557
871.2777091,1.004453812
871.5871009,0.995417629
871.8964403,0.996630551
872.2057275,0.994588065
872.5149624,0.991628205
872.8241451,0.991086298
873.1332755,0.996319534
873.4423536,0.991446579
873.7513794,0.998589171
874.0603528,0.999715361
874.369274,0.996111682
874.6781428,1.004939165
874.9869593,1.003759184
875.2957235,1.004345259
875.6044353,1.007165238
875.9130947,1.006194795
876.2217018,1.00118869
876.5302565,1.004012712
876.8387588,1.002999602
877.1472087,1.003568504
877.4556062,0.999653665
877.7639513,0.999608127
878.0722439,0.995620305
878.3804841,0.997652123
878.6886719,0.994611131
878.9968073,1.001845013
879.3048901,1.001317045
879.6129205,0.991846713
879.9208985,0.994620476
880.2288239,0.994952928
880.5366969,0.99503341
880.8445173,1.000107674
881.1522853,1.003304418
881.4600007,0.99613893
881.7676636,1.00079559
882.0752739,0.997689925
882.3828317,1.000170976
882.690337,0.999730505
882.9977896,0.997739235
883.3051898,0.996512804
883.6125373,1.002991753
883.9198322,0.996996862
884.2270745,0.998379943
884.5342643,1.003964071
884.8414014,0.998763974
885.1484859,1.006432222
885.4555177,0.996404926
885.7624969,0.999916593
886.0694235,0.996536315
886.3762974,0.99660913
886.6831186,0.999079903
886.9898871,1.00058716
887.296603,1.004062708
887.6032661,1.002836708
887.9098766,1.001072931
888.2164343,0.995053043
888.5229393,0.990732506
888.8293916,1.003970734
889.1357911,1.004028308
889.4421379,0.998226176
889.748432,0.994708909
890.0546732,1.003543499
890.3608617,1.003155838
890.6669974,1.007892098
890.9730803,0.998408046
891.2791104,1.004908236
891.5850877,0.996480395
891.8910122,0.996292929
892.1968839,1.007743331
892.5027027,0.995455947
892.8084686,1.001201102
893.1141818,0.996339969
893.419842,0.991850928
893.7254494,0.995857981
894.0310039,1.004602217
894.3365055,0.999734028
894.6419542,1.001881195
894.94735,1.000831928
895.2526928,1.004775449
895.5579828,0.997600227
895.8632198,1.003136856
896.1684039,1.000363335
896.473535,0.992358342
896.7786131,0.997726585
897.0836383,1.007671015
897.3886105,0.997836405
897.6935298,1.006446875
897.998396,1.002426586
898.3032092,1.000830827
898.6079694,0.995689305
898.9126766,1.000087276
899.2173308,1.009861487
899.5219319,0.994318271
899.8264799,0.998313737
900.1309749,1.008407583
900.4354169,0.999093028
900.7398057,0.997177381
901.0441415,1.002893839
901.3484242,1.002422428
901.6526538,0.998572972
901.9568303,0.998973844
902.2609536,1.001533784
902.5650238,0.999297287
902.8690409,0.999983829
903.1730049,1.003778383
903.4769157,0.995944134
903.7807733,0.994492764
904.0845777,0.998728694
904.388329,0.996259777
904.6920271,0.995843512
904.995672,0.99236863
905.2992637,0.993949603
905.6028021,0.996504018
905.9062873,0.994013179
906.2097193,0.99414871
906.5130981,0.996421298
906.8164236,0.994499842
907.1196958,1.001062053
907.4229148,1.000271917
907.7260805,1.000620572
908.0291929,1.001259934
908.332252,1.001129235
908.6352579,1.002659512
908.9382103,0.995591933
909.2411095,1.002320056
909.5439554,0.991671395
909.8467479,0.994513665
910.149487,0.994440921
910.4521728,0.988186481
910.7548053,0.993663923
911.0573843,0.99716169
911.35991,0.991230253
911.6623823,0.993087158
911.9648011,0.990196677
912.2671666,0.995298915
912.5694787,0.995433497
912.8717373,0.994039983
913.1739425,0.997371348
913.4760942,0.997982728
913.7781925,0.997427985
914.0802373,1.004184665
914.3822287,1.004696709
914.6841665,0.997768231
914.9860509,1.002039818
915.2878818,0.995111883
915.5896592,0.998664629
915.891383,0.991573032
916.1930534,0.990871409
916.4946702,0.993593243
916.7962334,0.995378113
917.0977431,0.998554428
917.3991993,0.988691514
917.7006018,0.989812778
918.0019509,0.989422345
918.3032463,0.993617229
918.6044881,0.988011092
918.9056763,0.991490291
919.2068109,0.988789691
919.5078919,0.997202777
919.8089192,0.99395109
920.1098929,0.996884117
920.410813,0.994688359
920.7116794,0.994656523
921.0124922,0.998554166
921.3132512,0.995829651
921.6139566,0.999673034
921.9146083,0.988022661
922.2152063,0.993920723
922.5157506,0.995746063
922.8162411,0.995264262
923.116678,0.989673396
923.4170611,0.991385444
923.7173904,0.992619423
924.017666,0.989107497
924.3178878,0.989829182
924.6180559,0.99237793
924.9181702,0.994522256
925.2182307,0.994290259
925.5182374,0.999483415
925.8181903,0.999940364
926.1180894,0.993686479
926.4179346,1.001475872
926.717726,0.989603851
927.0174636,0.986919311
927.3171473,0.990778818
927.6167772,0.996079167
927.9163532,0.989888207
928.2158753,0.989613846
928.5153436,0.994561428
928.8147579,0.987181987
929.1141183,0.997600225
929.4134249,0.996159098
929.7126775,0.996922004
930.0118761,0.992602965
930.3110209,0.992575985
930.6101117,0.99251627
930.9091485,0.997684081
931.2081314,0.996866859
931.5070602,0.998751613
931.8059352,1.000192974
932.1047561,0.996684673
932.403523,1.006939868
932.7022359,1.006689892
933.0008948,1.009656057
933.2994997,1.002403
933.5980505,1.001246162
933.8965473,1.006654513
934.19499,0.991038929
934.4933787,1.007934395
934.7917133,1.000092252
935.0899938,1.004013352
935.3882202,1.004779531
935.6863925,0.996156321
935.9845108,0.998980862
936.2825749,0.999401307
936.5805849,0.990680496
936.8785407,0.998067388
937.1764424,0.994974136
937.47429,0.994540853
937.7720834,0.997945655
938.0698226,1.002588877
938.3675077,0.999129197
938.6651386,1.007228134
938.9627153,1.001053694
939.2602377,0.999170579
939.557706,0.994489833
939.85512,1.000358724
940.1524799,0.99335358
940.4497854,0.998688642
940.7470368,0.996995204
941.0442338,0.997642928
941.3413767,0.996166518
941.6384652,1.00049604
941.9354994,0.991834736
942.2324794,1.004871893
942.5294051,1.003157043
942.8262764,1.002222841
943.1230935,1.010185297
943.4198562,1.008865092
943.7165645,1.012228267
944.0132186,1.003203175
944.3098183,1.009164261
944.6063636,1.001308016
944.9028545,1.002276651
945.1992911,1.011268225
945.4956733,1.00247469
945.792001,0.991049176
946.0882744,1.004675164
946.3844934,1.009852154
946.6806579,1.010386686
946.976768,1.010194064
947.2728237,1.000159282
947.5688249,0.996151153
947.8647717,0.999420579
948.160664,1.004880671
948.4565018,1.000129944
948.7522851,1.010018236
949.048014,1.010527084
949.3436883,1.007927751
949.6393081,1.009908486
949.9348734,0.999776383
950.2303842,1.001065157
950.5258404,1.002355852
950.8212421,1.001659688
951.1165893,1.00130555
951.4118818,0.991385167
951.7071198,0.996889304
952.0023032,0.996051365
952.2974321,0.998595031
952.5925063,0.993056805
952.8875259,0.993680693
953.1824909,0.998685586
953.4774013,0.998779289
953.772257,1.00376909
954.0670581,1.001400928
954.3618046,1.018783226
954.6564963,1.015254449
954.9511335,1.01525097
955.2457159,0.999917951
955.5402436,1.005563289
955.8347167,1.005989403
956.129135,0.994307034
956.4234987,1.00126743
956.7178076,0.997710608
957.0120618,0.999942481
957.3062612,1.00246639
957.6004059,0.990265817
957.8944958,1.005200693
958.188531,1.002283938
958.4825114,1.003749315
958.776437,1.004235055
959.0703078,1.003315478
959.3641238,1.008390295
959.657885,1.0044358
959.9515914,1.014197033
960.2452429,1.003614011
960.5388396,1.013561675
960.8323815,1.007015291
961.1258685,1.016305499
961.4193007,1.005549896
961.7126779,1.01447956
962.0060003,1.006714863
962.2992678,1.021355183
962.5924804,1.017182315
962.8856381,1.019988911
963.1787409,1.002844268
963.4717888,1.010861008
963.7647817,1.01279604
964.0577197,1.00726208
964.3506027,1.010491367
964.6434308,0.997429912
964.9362039,1.010713656
965.228922,1.01337397
965.5215851,1.01692119
965.8141933,1.009169934
966.1067464,1.023223145
966.3992445,1.013894947
966.6916876,1.008526221
966.9840757,1.008716336
967.2764087,1.007447454
967.5686867,0.998892706
967.8609096,1.000536681
968.1530774,1.006529917
968.4451902,1.010196981
968.7372479,1.003710327
969.0292505,0.986816451
969.321198,1.006284203
969.6130904,1.005387989
969.9049277,1.009321219
970.1967098,1.004551141
970.4884368,1.009927058
970.7801087,1.011480503
971.0717254,1.014452585
971.3632869,0.99987782
971.6547933,1.026906114
971.9462445,1.004217125
972.2376405,1.0003101
972.5289813,1.016132154
972.8202669,1.021950054
973.1114973,1.003731023
973.4026724,1.010911077
973.6937923,1.011604588
973.984857,1.014241106
974.2758665,1.017873966
974.5668206,1.013603278
974.8577195,1.017291343
975.1485631,1.008575243
975.4393515,1.004878443
975.7300845,1.016580288
976.0207623,1.01769442
976.3113847,1.019220223
976.6019518,1.018477244
976.8924635,1.019289131
977.18292,1.020638528
977.4733211,1.007350685
977.7636668,0.997584052
978.0539571,1.013281369
978.3441921,1.021853417
978.6343717,1.010436573
978.9244959,1.005850862
979.2145647,1.026258308
979.5045781,1.012442145
979.7945361,1.007180366
980.0844387,0.994046095
980.3742858,1.019387393
980.6640775,1.026421144
980.9538137,1.006906929
981.2434944,1.012770696
981.5331197,1.01123422
981.8226895,1.029422736
982.1122038,1.014097136
982.4016627,1.022915067
982.691066,1.014405813
982.9804138,1.022199673
983.269706,1.021066239
983.5589428,1.014098763
983.848124,1.014559479
984.1372496,1.027601536
984.4263197,1.024706151
984.7153342,1.029678294
985.0042932,1.010213591
985.2931965,1.033932099
985.5820443,1.014666198
985.8708364,1.018492992
986.159573,1.020180256
986.4482539,1.00494216
986.7368792,1.035500549
987.0254488,1.001268633
987.3139628,0.999934115
987.6024212,1.039424381
987.8908239,1.005375494
988.1791709,1.023558839
988.4674622,1.003684078
988.7556978,1.027603159
989.0438778,1.010725265
989.332002,1.05449657
989.6200705,1.031268115
989.9080833,1.019811086
990.1960403,1.035645785
990.4839416,1.029889117
990.7717872,1.021602929
991.059577,1.026072212
991.347311,1.000979819
991.6349892,1.031989383
991.9226117,1.000255251
992.2101783,0.999132594
992.4976892,0.980701004
992.7851442,1.019357949
993.0725434,1.002093712
993.3598868,1.006453223
993.6471743,1.012083836
993.934406,1.021955131
994.2215818,1.037592796
994.5087017,1.033180012
994.7957658,1.020220028
995.082774,1.024617205
995.3697263,1.008118099
995.6566227,1.038218325
995.9434632,1.026012754
996.2302477,1.02413253
996.5169764,1.02959645
996.8036491,1.031017196
997.0902658,1.036451883
997.3768266,1.010844142
997.6633314,1.049616523
997.9497803,1.028136659
998.2361731,1.023339901
998.52251,1.026517336
998.8087909,1.068798089
999.0950158,1.01455868
999.3811846,1.033890147
999.6672974,1.070716017
999.9533542,1.054292082
1000.239355,1.030302854
1000.5253,1.007921432
1000.811188,1.036469558
1001.097021,1.04418063
1001.382797,1.091220792
1001.668518,1.012864014
1001.954182,1.049725942
1002.23979,1.063565398
1002.525342,1.03900155
1002.810838,1.059841491
1003.096278,1.033398803
1003.381662,1.010115656
1003.666989,1.094187118
1003.952261,1.068348445
1004.237476,1.024548428
1004.522635,1.052563992
1004.807738,1.047664249
1005.092784,1.040378473
1005.377775,1.043256807
1005.662709,1.026148776
1005.947587,1.021933136
1006.232409,1.085630507
1006.517174,1.030970633
1006.801884,0.999525925
1007.086537,1.017414117
1007.371134,1.055886874
1007.655674,1.098954231
1007.940158,0.998668882
1008.224586,1.040752764
1008.508958,1.111043663
1008.793273,1.025325696
1009.077532,0.997592206
1009.361735,1.047220271
1009.645881,1.060229918
1009.929971,1.039757642
1010.214005,1.046603589
1010.497982,1.029600385
1010.781903,1.057299926
1011.065768,1.076886538
1011.349576,1.045533431
1011.633328,1.061652195
1011.917023,1.058822292
1012.200662,0.968813108
1012.484244,1.026152124
1012.767771,1.013016807
1013.05124,1.067541435
1013.334653,1.06096552
1013.61801,1.038559821
1013.90131,0.992790575
1014.184554,1.054951377
1014.467741,1.090144584
1014.750872,1.023712369
1015.033947,1.031429698
1015.316964,1.07288102
1015.599926,1.039150671
1015.88283,1.065696517
1016.165679,1.077298691
1016.44847,1.087834771
1016.731206,1.043904891
1017.013884,1.081909115
1017.296506,1.066133449
1017.579071,1.08168101
1017.86158,1.05187871
1018.144032,1.066087105
1018.426428,1.068817599
1018.708767,1.069410987
1018.991049,1.009707577
1019.273275,1.102497667
1019.555444,1.032203609
1019.837557,1.082405118
1020.119612,1.043486608
1020.401612,1.047429924
1020.683554,1.113798298
1020.96544,1.056041087
1021.247269,1.098451434
1021.529041,1.103523208
1021.810757,1.103523208
1022.092416,1.103523208
