206.87,1.821
208.93,1.712
212.58,1.504
214.35,1.395
216.59,1.264
218.85,1.111
222.42,0.925
226.11,0.6517
230.87,0.3893
234.63,0.2035
240.5,0.03949
247.7,0
260.56,0
274.52,0
290.74,0
309.46,0
330.23,0
352.37,0
379.67,0
412.1,0
448.95,0
492.06,0
546.74,0
616.92,0
