,0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0
0,9.864433288574219,11.783330917358398,9.801405906677246,7.8635454177856445,5.996068477630615,4.360264778137207,1.2337267398834229,0.8240220546722412,0.6359297037124634,0.5536695718765259,0.6413818001747131
1,9.864433288574219,8.34731674194336,6.952078342437744,5.3728861808776855,3.912036657333374,2.764777660369873,1.7798292636871338,1.3998210430145264,0.95906662940979,0.7545649409294128,0.6413818001747131
2,9.864433288574219,7.971414089202881,6.447720527648926,5.057486534118652,3.9166648387908936,2.804185152053833,1.9848154783248901,1.3464441299438477,0.9175797700881958,0.7216498851776123,0.6413818001747131
3,9.864433288574219,8.7159423828125,7.082972526550293,5.534876346588135,3.8597731590270996,2.7667152881622314,1.7109839916229248,1.2708534002304077,0.9223102331161499,0.8176061511039734,0.6413818001747131
4,9.864433288574219,8.264467239379883,6.804554462432861,5.289307594299316,3.822256326675415,2.8272528648376465,1.9465043544769287,1.392395257949829,1.0179661512374878,0.8750627040863037,0.6413818001747131
5,9.864433288574219,8.405982971191406,6.733025550842285,4.8783111572265625,3.692192554473877,2.768571376800537,2.028017520904541,1.2968857288360596,1.006786584854126,0.7732829451560974,0.6413818001747131
6,9.864433288574219,7.939639091491699,6.4671807289123535,4.861042022705078,3.619718074798584,2.735355854034424,2.1102869510650635,1.4396014213562012,1.0432432889938354,0.7733725309371948,0.6413818001747131
7,9.864433288574219,8.147603988647461,6.699401378631592,5.247247219085693,3.980706214904785,2.996687889099121,2.203371286392212,1.3088895082473755,0.9471296668052673,0.7761645317077637,0.6413818001747131
8,9.864433288574219,8.014974594116211,6.765446186065674,5.758179664611816,4.363332748413086,3.2973527908325195,2.046233654022217,1.366640329360962,1.0592988729476929,0.7851433157920837,0.6413818001747131
9,9.864433288574219,8.30108642578125,6.662472724914551,5.581663608551025,4.12036657333374,2.906771183013916,1.9627771377563477,1.322171688079834,0.956298828125,0.7498670220375061,0.6413818001747131
